Created as New Dataset,Monday, April 03 2023
cm-1,A
4000.00,0.0141
3999.00,0.0141
3998.00,0.0141
3997.00,0.0141
3996.00,0.0141
3995.00,0.0141
3994.00,0.0141
3993.00,0.0141
3992.00,0.0141
3991.00,0.0141
3990.00,0.0141
3989.00,0.0141
3988.00,0.0140
3987.00,0.0140
3986.00,0.0140
3985.00,0.0140
3984.00,0.0140
3983.00,0.0139
3982.00,0.0139
3981.00,0.0139
3980.00,0.0139
3979.00,0.0139
3978.00,0.0139
3977.00,0.0140
3976.00,0.0139
3975.00,0.0139
3974.00,0.0139
3973.00,0.0139
3972.00,0.0139
3971.00,0.0139
3970.00,0.0139
3969.00,0.0138
3968.00,0.0138
3967.00,0.0139
3966.00,0.0139
3965.00,0.0139
3964.00,0.0139
3963.00,0.0139
3962.00,0.0138
3961.00,0.0138
3960.00,0.0138
3959.00,0.0138
3958.00,0.0138
3957.00,0.0138
3956.00,0.0138
3955.00,0.0137
3954.00,0.0137
3953.00,0.0137
3952.00,0.0138
3951.00,0.0138
3950.00,0.0138
3949.00,0.0138
3948.00,0.0139
3947.00,0.0139
3946.00,0.0139
3945.00,0.0139
3944.00,0.0138
3943.00,0.0137
3942.00,0.0136
3941.00,0.0136
3940.00,0.0136
3939.00,0.0136
3938.00,0.0136
3937.00,0.0137
3936.00,0.0137
3935.00,0.0138
3934.00,0.0139
3933.00,0.0139
3932.00,0.0138
3931.00,0.0138
3930.00,0.0137
3929.00,0.0136
3928.00,0.0136
3927.00,0.0135
3926.00,0.0134
3925.00,0.0134
3924.00,0.0134
3923.00,0.0135
3922.00,0.0135
3921.00,0.0136
3920.00,0.0136
3919.00,0.0137
3918.00,0.0137
3917.00,0.0136
3916.00,0.0136
3915.00,0.0135
3914.00,0.0134
3913.00,0.0134
3912.00,0.0134
3911.00,0.0134
3910.00,0.0135
3909.00,0.0135
3908.00,0.0135
3907.00,0.0136
3906.00,0.0136
3905.00,0.0137
3904.00,0.0139
3903.00,0.0139
3902.00,0.0140
3901.00,0.0139
3900.00,0.0137
3899.00,0.0136
3898.00,0.0135
3897.00,0.0135
3896.00,0.0136
3895.00,0.0135
3894.00,0.0135
3893.00,0.0134
3892.00,0.0133
3891.00,0.0134
3890.00,0.0134
3889.00,0.0135
3888.00,0.0136
3887.00,0.0136
3886.00,0.0136
3885.00,0.0135
3884.00,0.0135
3883.00,0.0134
3882.00,0.0132
3881.00,0.0130
3880.00,0.0130
3879.00,0.0131
3878.00,0.0132
3877.00,0.0133
3876.00,0.0132
3875.00,0.0131
3874.00,0.0131
3873.00,0.0132
3872.00,0.0133
3871.00,0.0133
3870.00,0.0133
3869.00,0.0133
3868.00,0.0134
3867.00,0.0135
3866.00,0.0135
3865.00,0.0134
3864.00,0.0132
3863.00,0.0131
3862.00,0.0132
3861.00,0.0132
3860.00,0.0133
3859.00,0.0132
3858.00,0.0132
3857.00,0.0132
3856.00,0.0133
3855.00,0.0135
3854.00,0.0135
3853.00,0.0134
3852.00,0.0132
3851.00,0.0131
3850.00,0.0131
3849.00,0.0131
3848.00,0.0131
3847.00,0.0130
3846.00,0.0130
3845.00,0.0130
3844.00,0.0130
3843.00,0.0130
3842.00,0.0131
3841.00,0.0131
3840.00,0.0131
3839.00,0.0131
3838.00,0.0131
3837.00,0.0130
3836.00,0.0129
3835.00,0.0129
3834.00,0.0129
3833.00,0.0129
3832.00,0.0129
3831.00,0.0130
3830.00,0.0130
3829.00,0.0129
3828.00,0.0128
3827.00,0.0127
3826.00,0.0127
3825.00,0.0128
3824.00,0.0130
3823.00,0.0130
3822.00,0.0130
3821.00,0.0129
3820.00,0.0129
3819.00,0.0129
3818.00,0.0129
3817.00,0.0128
3816.00,0.0126
3815.00,0.0125
3814.00,0.0125
3813.00,0.0126
3812.00,0.0126
3811.00,0.0125
3810.00,0.0125
3809.00,0.0125
3808.00,0.0126
3807.00,0.0126
3806.00,0.0127
3805.00,0.0127
3804.00,0.0127
3803.00,0.0127
3802.00,0.0126
3801.00,0.0125
3800.00,0.0125
3799.00,0.0125
3798.00,0.0124
3797.00,0.0123
3796.00,0.0123
3795.00,0.0123
3794.00,0.0123
3793.00,0.0123
3792.00,0.0122
3791.00,0.0122
3790.00,0.0122
3789.00,0.0122
3788.00,0.0122
3787.00,0.0122
3786.00,0.0121
3785.00,0.0121
3784.00,0.0121
3783.00,0.0121
3782.00,0.0121
3781.00,0.0121
3780.00,0.0120
3779.00,0.0119
3778.00,0.0119
3777.00,0.0120
3776.00,0.0121
3775.00,0.0121
3774.00,0.0121
3773.00,0.0121
3772.00,0.0122
3771.00,0.0122
3770.00,0.0122
3769.00,0.0122
3768.00,0.0122
3767.00,0.0122
3766.00,0.0122
3765.00,0.0122
3764.00,0.0122
3763.00,0.0123
3762.00,0.0123
3761.00,0.0123
3760.00,0.0123
3759.00,0.0122
3758.00,0.0122
3757.00,0.0123
3756.00,0.0123
3755.00,0.0124
3754.00,0.0125
3753.00,0.0127
3752.00,0.0129
3751.00,0.0130
3750.00,0.0131
3749.00,0.0131
3748.00,0.0129
3747.00,0.0128
3746.00,0.0127
3745.00,0.0126
3744.00,0.0126
3743.00,0.0126
3742.00,0.0126
3741.00,0.0126
3740.00,0.0126
3739.00,0.0126
3738.00,0.0127
3737.00,0.0127
3736.00,0.0126
3735.00,0.0124
3734.00,0.0123
3733.00,0.0123
3732.00,0.0123
3731.00,0.0123
3730.00,0.0122
3729.00,0.0122
3728.00,0.0123
3727.00,0.0123
3726.00,0.0123
3725.00,0.0122
3724.00,0.0121
3723.00,0.0120
3722.00,0.0119
3721.00,0.0118
3720.00,0.0117
